date,home_team,away_team,ou_line,over_odds,under_odds,odds_line_type
2025-04-26,St. Louis Cardinals,Milwaukee Brewers,7.0,-116,-107,currentLine_median
2025-04-27,Arizona Diamondbacks,Atlanta Braves,8.5,-115,-105,currentLine_median
2025-04-27,Chicago Cubs,Philadelphia Phillies,8.0,-114,-106,currentLine_median
2025-04-27,Colorado Rockies,Cincinnati Reds,11.5,-114,-105,currentLine_median
2025-04-27,Kansas City Royals,Houston Astros,7.5,100,-120,currentLine_median
2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,8.5,-115,-105,currentLine_median
2025-04-27,Minnesota Twins,Los Angeles Angels,7.75,-110,-110,currentLine_median
2025-04-27,New York Yankees,Toronto Blue Jays,8.5,-115,-105,currentLine_median
2025-04-27,San Diego Padres,Tampa Bay Rays,8.0,-108,-117,currentLine_median
2025-04-27,San Francisco Giants,Texas Rangers,7.5,-112,-107,currentLine_median
2025-04-27,St. Louis Cardinals,Milwaukee Brewers,8.0,-110,-110,currentLine_median
2025-04-28,Baltimore Orioles,New York Yankees,9.5,-105,-115,currentLine_median
2025-04-28,Cincinnati Reds,St. Louis Cardinals,9.5,-114,-106,currentLine_median
2025-04-28,Cleveland Guardians,Minnesota Twins,8.0,-115,-105,currentLine_median
2025-04-28,Colorado Rockies,Atlanta Braves,10.5,-105,-115,currentLine_median
2025-04-28,Houston Astros,Detroit Tigers,7.5,100,-125,currentLine_median
2025-04-28,Washington Nationals,New York Mets,9.5,-112,-108,currentLine_median
2025-04-29,Baltimore Orioles,New York Yankees,9.5,-113,-106,currentLine_median
2025-04-29,Chicago White Sox,Milwaukee Brewers,8.0,-105,-115,currentLine_median
2025-04-29,Cleveland Guardians,Minnesota Twins,8.0,-110,-110,currentLine_median
2025-04-29,Colorado Rockies,Atlanta Braves,11.0,-107,-112,currentLine_median
2025-04-29,Houston Astros,Detroit Tigers,8.0,-114,-105,currentLine_median
2025-04-29,Los Angeles Dodgers,Miami Marlins,8.5,-116,-104,currentLine_median
2025-04-29,New York Mets,Arizona Diamondbacks,8.5,-105,-115,currentLine_median
2025-04-29,Philadelphia Phillies,Washington Nationals,8.5,-105,-115,currentLine_median
2025-04-29,Pittsburgh Pirates,Chicago Cubs,8.5,-122,101,currentLine_median
2025-04-29,Seattle Mariners,Los Angeles Angels,7.5,-111,-109,currentLine_median
2025-04-29,Tampa Bay Rays,Kansas City Royals,8.5,-110,-110,currentLine_median
2025-04-29,Texas Rangers,Athletics,8.5,-110,-110,currentLine_median
2025-04-29,Toronto Blue Jays,Boston Red Sox,7.5,-115,-105,currentLine_median
2025-04-30,Baltimore Orioles,New York Yankees,9.5,-107,-113,currentLine_median
2025-04-30,Chicago White Sox,Milwaukee Brewers,7.5,-113,-107,currentLine_median
2025-04-30,Cleveland Guardians,Minnesota Twins,7.0,-120,-102,currentLine_median
2025-04-30,Colorado Rockies,Atlanta Braves,10.0,-112,-107,currentLine_median
2025-04-30,Houston Astros,Detroit Tigers,8.0,-115,-105,currentLine_median
2025-04-30,Los Angeles Dodgers,Miami Marlins,10.0,-107,-112,currentLine_median
2025-04-30,New York Mets,Arizona Diamondbacks,8.5,-109,-111,currentLine_median
2025-04-30,Philadelphia Phillies,Washington Nationals,8.0,-108,-112,currentLine_median
2025-04-30,Pittsburgh Pirates,Chicago Cubs,9.0,-105,-115,currentLine_median
2025-04-30,San Diego Padres,San Francisco Giants,7.0,-105,-115,currentLine_median
2025-04-30,Seattle Mariners,Los Angeles Angels,8.5,-105,-117,currentLine_median
2025-04-30,Tampa Bay Rays,Kansas City Royals,8.0,-105,-115,currentLine_median
2025-04-30,Texas Rangers,Athletics,8.5,-116,-103,currentLine_median
2025-04-30,Toronto Blue Jays,Boston Red Sox,9.5,-105,-115,currentLine_median
2025-05-01,Chicago White Sox,Milwaukee Brewers,8.5,-121,100,currentLine_median
2025-05-01,Cincinnati Reds,St. Louis Cardinals,9.0,-106,-113,currentLine_median
2025-05-01,Cleveland Guardians,Minnesota Twins,9.0,-119,-102,currentLine_median
2025-05-01,Los Angeles Angels,Detroit Tigers,8.5,-104,-118,currentLine_median
2025-05-01,New York Mets,Arizona Diamondbacks,8.0,-115,-105,currentLine_median
2025-05-01,Philadelphia Phillies,Washington Nationals,10.0,-105,-115,currentLine_median
2025-05-01,Pittsburgh Pirates,Chicago Cubs,8.0,-106,-113,currentLine_median
2025-05-01,San Francisco Giants,Colorado Rockies,7.5,-105,-115,currentLine_median
2025-05-01,Tampa Bay Rays,Kansas City Royals,8.5,-108,-112,currentLine_median
2025-05-01,Toronto Blue Jays,Boston Red Sox,8.5,-120,-103,currentLine_median
2025-05-02,Atlanta Braves,Los Angeles Dodgers,9.0,-103,-117,currentLine_median
2025-05-02,Boston Red Sox,Minnesota Twins,9.0,-110,-109,currentLine_median
2025-05-02,Chicago White Sox,Houston Astros,7.75,-107,-115,currentLine_median
2025-05-02,Cincinnati Reds,Washington Nationals,8.5,-119,-113,currentLine_median
2025-05-02,Los Angeles Angels,Detroit Tigers,7.75,-109,-111,currentLine_median
2025-05-02,Miami Marlins,Athletics,9.5,-105,-115,currentLine_median
2025-05-02,Milwaukee Brewers,Chicago Cubs,8.75,-117,-112,currentLine_median
2025-05-02,New York Yankees,Tampa Bay Rays,8.5,-120,100,currentLine_median
2025-05-02,Philadelphia Phillies,Arizona Diamondbacks,9.5,-119,-113,currentLine_median
2025-05-02,Pittsburgh Pirates,San Diego Padres,8.0,-116,-104,currentLine_median
2025-05-02,San Francisco Giants,Colorado Rockies,8.0,-112,-110,currentLine_median
2025-05-02,St. Louis Cardinals,New York Mets,7.5,-115,-105,currentLine_median
2025-05-02,Texas Rangers,Seattle Mariners,8.5,-105,-115,currentLine_median
2025-05-02,Toronto Blue Jays,Cleveland Guardians,8.5,-105,-115,currentLine_median
2025-05-03,Atlanta Braves,Los Angeles Dodgers,8.5,-114,-107,currentLine_median
2025-05-03,Baltimore Orioles,Kansas City Royals,8.75,-116,-113,currentLine_median
2025-05-03,Boston Red Sox,Minnesota Twins,9.5,-105,-115,currentLine_median
2025-05-03,Chicago White Sox,Houston Astros,7.5,-110,-110,currentLine_median
2025-05-03,Cincinnati Reds,Washington Nationals,9.0,-103,-116,currentLine_median
2025-05-03,Los Angeles Angels,Detroit Tigers,8.5,-120,100,currentLine_median
2025-05-03,Miami Marlins,Athletics,9.0,-105,-114,currentLine_median
2025-05-03,Milwaukee Brewers,Chicago Cubs,8.5,-114,-112,currentLine_median
2025-05-03,New York Yankees,Tampa Bay Rays,9.75,-111,-108,currentLine_median
2025-05-03,Philadelphia Phillies,Arizona Diamondbacks,9.5,-120,-106,currentLine_median
2025-05-03,Pittsburgh Pirates,San Diego Padres,9.25,-111,-110,currentLine_median
2025-05-03,San Francisco Giants,Colorado Rockies,8.25,-117,-110,currentLine_median
2025-05-03,Texas Rangers,Seattle Mariners,9.0,-112,-108,currentLine_median
2025-05-03,Toronto Blue Jays,Cleveland Guardians,7.5,-115,-105,currentLine_median
2025-05-04,Atlanta Braves,Los Angeles Dodgers,9.5,-110,-110,currentLine_median
2025-05-04,Baltimore Orioles,Kansas City Royals,9.0,-120,100,currentLine_median
2025-05-04,Boston Red Sox,Minnesota Twins,9.0,-120,-107,currentLine_median
2025-05-04,Cincinnati Reds,Washington Nationals,8.5,-110,-110,currentLine_median
2025-05-04,Los Angeles Angels,Detroit Tigers,8.5,-120,100,currentLine_median
2025-05-04,Miami Marlins,Athletics,9.0,-116,-105,currentLine_median
2025-05-04,Milwaukee Brewers,Chicago Cubs,7.5,-124,-108,currentLine_median
2025-05-04,Philadelphia Phillies,Arizona Diamondbacks,9.0,-105,-115,currentLine_median
2025-05-04,Pittsburgh Pirates,San Diego Padres,9.0,-103,-119,currentLine_median
2025-05-04,San Francisco Giants,Colorado Rockies,7.5,-105,-115,currentLine_median
2025-05-04,St. Louis Cardinals,New York Mets,7.5,-107,-112,currentLine_median
2025-05-04,Texas Rangers,Seattle Mariners,8.5,-112,-110,currentLine_median
2025-05-04,Toronto Blue Jays,Cleveland Guardians,8.5,-105,-115,currentLine_median
2025-05-05,Arizona Diamondbacks,New York Mets,10.0,-110,-110,currentLine_median
2025-05-05,Atlanta Braves,Cincinnati Reds,8.5,-115,-105,currentLine_median
2025-05-05,Kansas City Royals,Chicago White Sox,7.5,-115,-105,currentLine_median
2025-05-05,Miami Marlins,Los Angeles Dodgers,9.5,-110,-115,currentLine_median
2025-05-05,Milwaukee Brewers,Houston Astros,8.5,-109,-120,currentLine_median
2025-05-05,New York Yankees,San Diego Padres,7.5,-115,-105,currentLine_median
2025-05-05,St. Louis Cardinals,Pittsburgh Pirates,8.5,-111,-119,currentLine_median
2025-05-06,Athletics,Seattle Mariners,10.25,-109,-110,currentLine_median
2025-05-06,Atlanta Braves,Cincinnati Reds,8.25,-120,-106,currentLine_median
2025-05-06,Boston Red Sox,Texas Rangers,8.5,-115,-105,currentLine_median
2025-05-06,Chicago Cubs,San Francisco Giants,8.25,-107,-113,currentLine_median
2025-05-06,Kansas City Royals,Chicago White Sox,8.5,-110,-110,currentLine_median
2025-05-06,Los Angeles Angels,Toronto Blue Jays,9.0,-109,-111,currentLine_median
2025-05-06,Miami Marlins,Los Angeles Dodgers,10.25,-110,-115,currentLine_median
2025-05-06,Milwaukee Brewers,Houston Astros,8.0,-117,-110,currentLine_median
2025-05-06,Minnesota Twins,Baltimore Orioles,9.0,-110,-112,currentLine_median
2025-05-06,New York Yankees,San Diego Padres,8.0,-105,-115,currentLine_median
2025-05-06,Tampa Bay Rays,Philadelphia Phillies,8.0,-106,-113,currentLine_median
2025-05-06,Washington Nationals,Cleveland Guardians,9.5,-105,-115,currentLine_median
2025-05-07,Arizona Diamondbacks,New York Mets,9.0,-120,100,currentLine_median
2025-05-07,Athletics,Seattle Mariners,9.5,-110,-110,currentLine_median
2025-05-07,Atlanta Braves,Cincinnati Reds,7.5,-116,-103,currentLine_median
2025-05-07,Boston Red Sox,Texas Rangers,9.25,-106,-114,currentLine_median
2025-05-07,Chicago Cubs,San Francisco Giants,7.5,-105,-114,currentLine_median
2025-05-07,Colorado Rockies,Detroit Tigers,10.0,-109,-111,currentLine_median
2025-05-07,Kansas City Royals,Chicago White Sox,8.0,-120,100,currentLine_median
2025-05-07,Los Angeles Angels,Toronto Blue Jays,8.5,-120,100,currentLine_median
2025-05-07,Miami Marlins,Los Angeles Dodgers,10.0,-116,-105,currentLine_median
2025-05-07,Minnesota Twins,Baltimore Orioles,9.0,-105,-115,currentLine_median
2025-05-07,New York Yankees,San Diego Padres,8.0,-110,-110,currentLine_median
2025-05-07,St. Louis Cardinals,Pittsburgh Pirates,7.5,-116,-111,currentLine_median
2025-05-07,Tampa Bay Rays,Philadelphia Phillies,8.0,-115,-110,currentLine_median
2025-05-07,Washington Nationals,Cleveland Guardians,9.0,-112,-108,currentLine_median
2025-05-08,Arizona Diamondbacks,Los Angeles Dodgers,9.0,-110,-110,currentLine_median
2025-05-08,Atlanta Braves,Cincinnati Reds,8.0,-105,-115,currentLine_median
2025-05-08,Colorado Rockies,Detroit Tigers,11.0,-117,-105,currentLine_median
2025-05-08,Kansas City Royals,Chicago White Sox,8.5,-108,-112,currentLine_median
2025-05-08,Los Angeles Angels,Toronto Blue Jays,8.0,-115,-105,currentLine_median
2025-05-08,Minnesota Twins,Baltimore Orioles,8.5,-105,-115,currentLine_median
2025-05-08,Tampa Bay Rays,Philadelphia Phillies,8.5,-123,100,currentLine_median
2025-05-09,Cleveland Guardians,Philadelphia Phillies,7.5,-106,-117,currentLine_median
2025-05-09,Colorado Rockies,San Diego Padres,11.5,-110,-110,currentLine_median
2025-05-09,Houston Astros,Cincinnati Reds,7.5,100,-120,currentLine_median
2025-05-09,Kansas City Royals,Boston Red Sox,9.0,-102,-119,currentLine_median
2025-05-09,Los Angeles Angels,Baltimore Orioles,9.5,-115,-105,currentLine_median
2025-05-09,Minnesota Twins,San Francisco Giants,8.75,-112,-112,currentLine_median
2025-05-09,New York Mets,Chicago Cubs,8.0,-102,-119,currentLine_median
2025-05-09,Pittsburgh Pirates,Atlanta Braves,8.5,-120,100,currentLine_median
2025-05-09,Seattle Mariners,Toronto Blue Jays,7.25,-110,-117,currentLine_median
2025-05-09,Washington Nationals,St. Louis Cardinals,8.5,-120,-107,currentLine_median
2025-05-10,Arizona Diamondbacks,Los Angeles Dodgers,9.5,-111,-109,currentLine_median
2025-05-10,Athletics,New York Yankees,10.0,-103,-116,currentLine_median
2025-05-10,Chicago White Sox,Miami Marlins,8.25,-112,-111,currentLine_median
2025-05-10,Cleveland Guardians,Philadelphia Phillies,8.0,-111,-112,currentLine_median
2025-05-10,Colorado Rockies,San Diego Padres,12.0,-112,-111,currentLine_median
2025-05-10,Detroit Tigers,Texas Rangers,7.5,-112,-114,currentLine_median
2025-05-10,Houston Astros,Cincinnati Reds,8.0,-107,-113,currentLine_median
2025-05-10,Kansas City Royals,Boston Red Sox,7.0,-120,100,currentLine_median
2025-05-10,Los Angeles Angels,Baltimore Orioles,10.0,-111,-108,currentLine_median
2025-05-10,Minnesota Twins,San Francisco Giants,7.0,-105,-115,currentLine_median
2025-05-10,New York Mets,Chicago Cubs,8.5,-120,-107,currentLine_median
2025-05-10,Pittsburgh Pirates,Atlanta Braves,9.0,-105,-115,currentLine_median
2025-05-10,Seattle Mariners,Toronto Blue Jays,8.0,-110,-117,currentLine_median
2025-05-10,Tampa Bay Rays,Milwaukee Brewers,9.5,-106,-113,currentLine_median
2025-05-11,Arizona Diamondbacks,Los Angeles Dodgers,9.5,-110,-120,currentLine_median
2025-05-11,Athletics,New York Yankees,10.75,-115,-109,currentLine_median
2025-05-11,Chicago White Sox,Miami Marlins,8.0,-109,-115,currentLine_median
2025-05-11,Cleveland Guardians,Philadelphia Phillies,7.5,-110,-121,currentLine_median
2025-05-11,Colorado Rockies,San Diego Padres,11.5,-109,-111,currentLine_median
2025-05-11,Detroit Tigers,Texas Rangers,7.0,-120,100,currentLine_median
2025-05-11,Houston Astros,Cincinnati Reds,8.5,-107,-116,currentLine_median
2025-05-11,Kansas City Royals,Boston Red Sox,8.5,-125,-104,currentLine_median
2025-05-11,Los Angeles Angels,Baltimore Orioles,9.0,-109,-110,currentLine_median
2025-05-11,Minnesota Twins,San Francisco Giants,8.5,-105,-116,currentLine_median
2025-05-11,New York Mets,Chicago Cubs,8.0,-116,-112,currentLine_median
2025-05-11,Pittsburgh Pirates,Atlanta Braves,8.0,-105,-115,currentLine_median
2025-05-11,Seattle Mariners,Toronto Blue Jays,8.0,-112,-107,currentLine_median
2025-05-11,Tampa Bay Rays,Milwaukee Brewers,9.0,-103,-117,currentLine_median
2025-05-12,Atlanta Braves,Washington Nationals,8.5,-115,-105,currentLine_median
2025-05-12,Chicago Cubs,Miami Marlins,8.0,-115,-105,currentLine_median
2025-05-12,Cleveland Guardians,Milwaukee Brewers,8.5,-115,-105,currentLine_median
2025-05-12,Detroit Tigers,Boston Red Sox,9.0,-106,-118,currentLine_median
2025-05-12,Houston Astros,Kansas City Royals,8.0,-113,-106,currentLine_median
2025-05-12,Philadelphia Phillies,St. Louis Cardinals,8.5,-113,-108,currentLine_median
2025-05-12,San Francisco Giants,Arizona Diamondbacks,8.0,-113,-106,currentLine_median
2025-05-12,Seattle Mariners,New York Yankees,8.0,-120,-105,currentLine_median
2025-05-12,Texas Rangers,Colorado Rockies,8.5,-117,-105,currentLine_median
2025-05-13,Chicago Cubs,Miami Marlins,8.0,-110,-110,currentLine_median
2025-05-13,Cincinnati Reds,Chicago White Sox,9.0,-117,-111,currentLine_median
2025-05-13,Cleveland Guardians,Milwaukee Brewers,9.0,-105,-115,currentLine_median
2025-05-13,Detroit Tigers,Boston Red Sox,8.5,-110,-117,currentLine_median
2025-05-13,Houston Astros,Kansas City Royals,7.5,-116,-105,currentLine_median
2025-05-13,New York Mets,Pittsburgh Pirates,7.5,-112,-112,currentLine_median
2025-05-13,San Diego Padres,Los Angeles Angels,8.0,-115,-113,currentLine_median
2025-05-13,San Francisco Giants,Arizona Diamondbacks,7.5,-115,-105,currentLine_median
2025-05-13,Texas Rangers,Colorado Rockies,8.5,-110,-111,currentLine_median
2025-05-13,Toronto Blue Jays,Tampa Bay Rays,8.0,-106,-114,currentLine_median
2025-05-14,Atlanta Braves,Washington Nationals,9.0,-117,-103,currentLine_median
2025-05-14,Baltimore Orioles,Minnesota Twins,8.5,-121,100,currentLine_median
2025-05-14,Chicago Cubs,Miami Marlins,7.5,-109,-110,currentLine_median
2025-05-14,Cincinnati Reds,Chicago White Sox,8.25,-116,-108,currentLine_median
2025-05-14,Cleveland Guardians,Milwaukee Brewers,8.25,-114,-114,currentLine_median
2025-05-14,Detroit Tigers,Boston Red Sox,7.0,-110,-110,currentLine_median
2025-05-14,Houston Astros,Kansas City Royals,8.5,-115,-106,currentLine_median
2025-05-14,Los Angeles Dodgers,Athletics,8.5,-119,-102,currentLine_median
2025-05-14,New York Mets,Pittsburgh Pirates,7.5,-105,-115,currentLine_median
2025-05-14,Philadelphia Phillies,St. Louis Cardinals,8.0,-110,-110,currentLine_median
2025-05-14,San Diego Padres,Los Angeles Angels,8.5,-120,100,currentLine_median
2025-05-14,San Francisco Giants,Arizona Diamondbacks,8.5,-105,-115,currentLine_median
2025-05-14,Seattle Mariners,New York Yankees,8.0,-110,-110,currentLine_median
2025-05-14,Texas Rangers,Colorado Rockies,9.0,100,-120,currentLine_median
2025-05-14,Toronto Blue Jays,Tampa Bay Rays,8.0,-110,-110,currentLine_median
2025-05-15,Atlanta Braves,Washington Nationals,8.5,-115,-105,currentLine_median
2025-05-15,Baltimore Orioles,Minnesota Twins,9.0,-115,-105,currentLine_median
2025-05-15,Cincinnati Reds,Chicago White Sox,9.0,-120,100,currentLine_median
2025-05-15,Los Angeles Dodgers,Athletics,9.5,-103,-122,currentLine_median
2025-05-15,Texas Rangers,Houston Astros,6.5,-121,100,currentLine_median
2025-05-15,Toronto Blue Jays,Tampa Bay Rays,8.0,-112,-107,currentLine_median
2025-05-16,Arizona Diamondbacks,Colorado Rockies,9.0,-107,-115,currentLine_median
2025-05-16,Baltimore Orioles,Washington Nationals,9.0,100,-120,currentLine_median
2025-05-16,Boston Red Sox,Atlanta Braves,8.0,-111,-110,currentLine_median
2025-05-16,Chicago Cubs,Chicago White Sox,11.5,-105,-115,currentLine_median
2025-05-16,Kansas City Royals,St. Louis Cardinals,8.5,-115,-105,currentLine_median
2025-05-16,Los Angeles Dodgers,Los Angeles Angels,9.5,-110,-111,currentLine_median
2025-05-16,Miami Marlins,Tampa Bay Rays,8.5,-110,-114,currentLine_median
2025-05-16,Milwaukee Brewers,Minnesota Twins,7.5,-116,-110,currentLine_median
2025-05-16,New York Yankees,New York Mets,9.0,-110,-110,currentLine_median
2025-05-16,Philadelphia Phillies,Pittsburgh Pirates,9.0,-110,-110,currentLine_median
2025-05-16,San Francisco Giants,Athletics,7.0,-110,-110,currentLine_median
2025-05-16,Texas Rangers,Houston Astros,8.0,-115,-105,currentLine_median
2025-05-17,Arizona Diamondbacks,Colorado Rockies,10.25,-115,-110,currentLine_median
2025-05-17,Baltimore Orioles,Washington Nationals,10.5,-114,-106,currentLine_median
2025-05-17,Boston Red Sox,Atlanta Braves,10.0,-108,-115,currentLine_median
2025-05-17,Chicago Cubs,Chicago White Sox,10.25,-121,-108,currentLine_median
2025-05-17,Cincinnati Reds,Cleveland Guardians,10.25,-111,-115,currentLine_median
2025-05-17,Kansas City Royals,St. Louis Cardinals,9.0,-115,-105,currentLine_median
2025-05-17,Los Angeles Dodgers,Los Angeles Angels,9.0,-103,-116,currentLine_median
2025-05-17,Miami Marlins,Tampa Bay Rays,8.0,-115,-105,currentLine_median
2025-05-17,Milwaukee Brewers,Minnesota Twins,7.5,-111,-115,currentLine_median
2025-05-17,New York Yankees,New York Mets,10.0,-115,-105,currentLine_median
2025-05-17,Philadelphia Phillies,Pittsburgh Pirates,9.0,-115,-105,currentLine_median
2025-05-17,San Diego Padres,Seattle Mariners,8.5,-107,-116,currentLine_median
2025-05-17,San Francisco Giants,Athletics,8.5,-114,-106,currentLine_median
2025-05-17,Toronto Blue Jays,Detroit Tigers,8.5,-110,-110,currentLine_median
2025-05-18,Arizona Diamondbacks,Colorado Rockies,9.0,-111,-109,currentLine_median
2025-05-18,Baltimore Orioles,Washington Nationals,9.5,-105,-116,currentLine_median
2025-05-18,Boston Red Sox,Atlanta Braves,9.5,-118,-103,currentLine_median
2025-05-18,Chicago Cubs,Chicago White Sox,7.5,-110,-110,currentLine_median
2025-05-18,Kansas City Royals,St. Louis Cardinals,8.0,-110,-110,currentLine_median
2025-05-18,Los Angeles Dodgers,Los Angeles Angels,9.0,-116,-103,currentLine_median
2025-05-18,Miami Marlins,Tampa Bay Rays,9.0,-112,-118,currentLine_median
2025-05-18,New York Yankees,New York Mets,9.0,-115,-111,currentLine_median
2025-05-18,Philadelphia Phillies,Pittsburgh Pirates,8.5,-113,-120,currentLine_median
2025-05-18,San Diego Padres,Seattle Mariners,7.5,-105,-115,currentLine_median
2025-05-18,San Francisco Giants,Athletics,9.0,-105,-115,currentLine_median
2025-05-18,Texas Rangers,Houston Astros,7.75,-112,-111,currentLine_median
2025-05-19,Athletics,Los Angeles Angels,9.5,-115,-105,currentLine_median
2025-05-19,Boston Red Sox,New York Mets,9.0,-110,-110,currentLine_median
2025-05-19,Chicago White Sox,Seattle Mariners,7.75,-115,-110,currentLine_median
2025-05-19,Colorado Rockies,Philadelphia Phillies,10.0,-116,-104,currentLine_median
2025-05-19,Los Angeles Dodgers,Arizona Diamondbacks,10.5,-109,-111,currentLine_median
2025-05-19,Milwaukee Brewers,Baltimore Orioles,8.5,-110,-110,currentLine_median
2025-05-19,Pittsburgh Pirates,Cincinnati Reds,8.5,-105,-115,currentLine_median
2025-05-19,San Francisco Giants,Kansas City Royals,7.5,100,-120,currentLine_median
2025-05-19,St. Louis Cardinals,Detroit Tigers,8.0,-105,-115,currentLine_median
2025-05-19,Tampa Bay Rays,Houston Astros,9.0,-103,-116,currentLine_median
2025-05-20,Athletics,Los Angeles Angels,10.5,-115,-105,currentLine_median
2025-05-20,Boston Red Sox,New York Mets,8.5,-115,-108,currentLine_median
2025-05-20,Chicago White Sox,Seattle Mariners,8.5,-105,-115,currentLine_median
2025-05-20,Colorado Rockies,Philadelphia Phillies,12.5,-112,-115,currentLine_median
2025-05-20,Los Angeles Dodgers,Arizona Diamondbacks,9.0,-113,-106,currentLine_median
2025-05-20,Milwaukee Brewers,Baltimore Orioles,8.5,-115,-105,currentLine_median
2025-05-20,Pittsburgh Pirates,Cincinnati Reds,8.0,-103,-117,currentLine_median
2025-05-20,San Francisco Giants,Kansas City Royals,7.5,-110,-110,currentLine_median
2025-05-20,St. Louis Cardinals,Detroit Tigers,7.5,-105,-115,currentLine_median
2025-05-20,Toronto Blue Jays,San Diego Padres,7.5,-115,-105,currentLine_median
2025-05-21,Athletics,Los Angeles Angels,10.25,-110,-111,currentLine_median
2025-05-21,Boston Red Sox,New York Mets,7.0,-120,100,currentLine_median
2025-05-21,Chicago White Sox,Seattle Mariners,8.5,-109,-111,currentLine_median
2025-05-21,Miami Marlins,Chicago Cubs,9.0,-112,-113,currentLine_median
2025-05-21,Milwaukee Brewers,Baltimore Orioles,8.5,-118,-103,currentLine_median
2025-05-21,Minnesota Twins,Cleveland Guardians,7.5,100,-122,currentLine_median
2025-05-21,Pittsburgh Pirates,Cincinnati Reds,8.0,-104,-118,currentLine_median
2025-05-21,San Francisco Giants,Kansas City Royals,7.5,100,-120,currentLine_median
2025-05-21,St. Louis Cardinals,Detroit Tigers,8.25,-116,-111,currentLine_median
2025-05-21,Tampa Bay Rays,Houston Astros,8.5,-110,-110,currentLine_median
2025-05-22,Athletics,Los Angeles Angels,10.0,-113,-116,currentLine_median
2025-05-22,Colorado Rockies,Philadelphia Phillies,11.5,-105,-114,currentLine_median
2025-05-22,Detroit Tigers,Cleveland Guardians,8.0,-105,-115,currentLine_median
2025-05-22,Houston Astros,Seattle Mariners,8.0,-110,-110,currentLine_median
2025-05-22,New York Yankees,Texas Rangers,7.0,100,-120,currentLine_median
2025-05-22,Washington Nationals,Atlanta Braves,8.5,-110,-110,currentLine_median
2025-05-23,Athletics,Philadelphia Phillies,9.5,-105,-120,currentLine_median
2025-05-23,Atlanta Braves,San Diego Padres,8.0,-110,-110,currentLine_median
2025-05-23,Boston Red Sox,Baltimore Orioles,9.5,-107,-120,currentLine_median
2025-05-23,Chicago White Sox,Texas Rangers,7.5,-109,-111,currentLine_median
2025-05-23,Colorado Rockies,New York Yankees,11.5,-105,-114,currentLine_median
2025-05-23,Detroit Tigers,Cleveland Guardians,8.5,-105,-115,currentLine_median
2025-05-23,Los Angeles Angels,Miami Marlins,8.5,-103,-116,currentLine_median
2025-05-23,Minnesota Twins,Kansas City Royals,8.0,-115,-109,currentLine_median
2025-05-23,Pittsburgh Pirates,Milwaukee Brewers,7.0,-110,-110,currentLine_median
2025-05-23,St. Louis Cardinals,Arizona Diamondbacks,8.0,-116,-103,currentLine_median
2025-05-23,Tampa Bay Rays,Toronto Blue Jays,8.5,-112,-107,currentLine_median
2025-05-24,Athletics,Philadelphia Phillies,10.0,-114,-105,currentLine_median
2025-05-24,Atlanta Braves,San Diego Padres,9.0,-115,-105,currentLine_median
2025-05-24,Boston Red Sox,Baltimore Orioles,9.25,-114,-112,currentLine_median
2025-05-24,Chicago White Sox,Texas Rangers,8.5,-105,-115,currentLine_median
2025-05-24,Cincinnati Reds,Chicago Cubs,9.0,-120,100,currentLine_median
2025-05-24,Colorado Rockies,New York Yankees,10.5,-108,-115,currentLine_median
2025-05-24,Detroit Tigers,Cleveland Guardians,8.0,-117,-104,currentLine_median
2025-05-24,Houston Astros,Seattle Mariners,7.0,-121,100,currentLine_median
2025-05-24,Minnesota Twins,Kansas City Royals,7.5,-106,-120,currentLine_median
2025-05-24,New York Mets,Los Angeles Dodgers,8.5,-113,-109,currentLine_median
2025-05-24,St. Louis Cardinals,Arizona Diamondbacks,7.5,-106,-114,currentLine_median
2025-05-24,Tampa Bay Rays,Toronto Blue Jays,8.5,-110,-119,currentLine_median
2025-05-24,Washington Nationals,San Francisco Giants,8.5,-106,-113,currentLine_median
2025-05-25,Athletics,Philadelphia Phillies,10.0,-105,-115,currentLine_median
2025-05-25,Atlanta Braves,San Diego Padres,8.0,-110,-110,currentLine_median
2025-05-25,Boston Red Sox,Baltimore Orioles,9.0,-111,-109,currentLine_median
2025-05-25,Chicago White Sox,Texas Rangers,8.0,-110,-110,currentLine_median
2025-05-25,Cincinnati Reds,Chicago Cubs,8.5,-115,-109,currentLine_median
2025-05-25,Colorado Rockies,New York Yankees,10.5,-122,100,currentLine_median
2025-05-25,Detroit Tigers,Cleveland Guardians,7.0,100,-120,currentLine_median
2025-05-25,Houston Astros,Seattle Mariners,8.5,-108,-115,currentLine_median
2025-05-25,Los Angeles Angels,Miami Marlins,9.0,-115,-105,currentLine_median
2025-05-25,Minnesota Twins,Kansas City Royals,7.5,-112,-112,currentLine_median
2025-05-25,New York Mets,Los Angeles Dodgers,8.5,-119,-108,currentLine_median
2025-05-25,Pittsburgh Pirates,Milwaukee Brewers,8.0,-114,-105,currentLine_median
2025-05-25,St. Louis Cardinals,Arizona Diamondbacks,7.5,102,-128,currentLine_median
2025-05-25,Tampa Bay Rays,Toronto Blue Jays,8.5,-120,100,currentLine_median
2025-05-25,Washington Nationals,San Francisco Giants,7.5,-113,-106,currentLine_median
2025-05-26,Arizona Diamondbacks,Pittsburgh Pirates,9.0,-122,102,currentLine_median
2025-05-26,Baltimore Orioles,St. Louis Cardinals,9.0,100,-120,currentLine_median
